"sk_evento","sk_grupo","sk_pessoa","sk_quadro_coluna","sk_data_evento","ocorrido_em","grupo","cartao_numero","acao","tipo_evento","coluna"
"10524","3","71","9","20260528","2026-05-28T00:39:04.773Z","G03","215","add","coluna","Backlog"
"10525","3","71","10","20260528","2026-05-28T00:39:08.189Z","G03","215","add","coluna","Doing"
"10526","3","71","9","20260528","2026-05-28T00:39:08.189Z","G03","215","remove","coluna","Backlog"
"10527","3","71","11","20260528","2026-05-28T00:46:19.657Z","G03","215","add","coluna","Waiting Review"
"10528","3","71","10","20260528","2026-05-28T00:46:19.657Z","G03","215","remove","coluna","Doing"
"10529","3","75","12","20260528","2026-05-28T18:09:42.493Z","G03","215","add","coluna","Review"
"10530","3","75","11","20260528","2026-05-28T18:09:42.493Z","G03","215","remove","coluna","Waiting Review"
"10531","3","75","12","20260528","2026-05-28T18:29:22.474Z","G03","215","remove","coluna","Review"
"10532","3","71","-1","20260528","2026-05-28T00:47:23.296Z","G03","216","add","rotulo","ART.7"
"10533","3","71","-1","20260528","2026-05-28T00:47:23.296Z","G03","216","add","rotulo","DESIGN"
"10534","3","71","-1","20260528","2026-05-28T00:47:23.296Z","G03","216","add","rotulo","size_P"
"10535","3","71","9","20260528","2026-05-28T01:14:17.924Z","G03","216","add","coluna","Backlog"
"10536","3","71","10","20260528","2026-05-28T01:14:20.972Z","G03","216","add","coluna","Doing"
"10537","3","71","9","20260528","2026-05-28T01:14:20.972Z","G03","216","remove","coluna","Backlog"
"10538","3","71","-1","20260528","2026-05-28T01:14:36.705Z","G03","216","remove","rotulo","size_P"
"10539","3","71","-1","20260528","2026-05-28T01:14:41.129Z","G03","216","add","rotulo","size_PP"
"10540","3","71","11","20260528","2026-05-28T01:21:53.121Z","G03","216","add","coluna","Waiting Review"
"10541","3","71","10","20260528","2026-05-28T01:21:53.121Z","G03","216","remove","coluna","Doing"
"10542","3","75","12","20260528","2026-05-28T18:12:37.482Z","G03","216","add","coluna","Review"
"10543","3","75","11","20260528","2026-05-28T18:12:37.482Z","G03","216","remove","coluna","Waiting Review"
"10544","3","75","12","20260528","2026-05-28T18:20:44.651Z","G03","216","remove","coluna","Review"
"10545","3","71","-1","20260528","2026-05-28T01:15:04.022Z","G03","217","add","rotulo","ART.7"
"10546","3","71","-1","20260528","2026-05-28T01:15:04.022Z","G03","217","add","rotulo","DESIGN"
"10547","3","71","-1","20260528","2026-05-28T01:15:04.022Z","G03","217","add","rotulo","size_PP"
"10548","3","71","9","20260528","2026-05-28T01:21:55.464Z","G03","217","add","coluna","Backlog"
"10549","3","71","10","20260528","2026-05-28T01:21:57.764Z","G03","217","add","coluna","Doing"
"10550","3","71","9","20260528","2026-05-28T01:21:57.764Z","G03","217","remove","coluna","Backlog"
"10551","3","71","11","20260528","2026-05-28T01:31:46.654Z","G03","217","add","coluna","Waiting Review"
"10552","3","71","10","20260528","2026-05-28T01:31:46.654Z","G03","217","remove","coluna","Doing"
"10553","3","75","12","20260528","2026-05-28T18:09:18.673Z","G03","217","add","coluna","Review"
"10554","3","75","11","20260528","2026-05-28T18:09:18.673Z","G03","217","remove","coluna","Waiting Review"
"10555","3","75","12","20260528","2026-05-28T18:31:31.219Z","G03","217","remove","coluna","Review"
"10556","3","71","-1","20260528","2026-05-28T01:37:31.621Z","G03","218","add","rotulo","ART.7"
"10557","3","71","-1","20260528","2026-05-28T01:37:31.621Z","G03","218","add","rotulo","DESIGN"
"10558","3","71","-1","20260528","2026-05-28T01:37:31.621Z","G03","218","add","rotulo","size_M"
"10559","3","71","9","20260528","2026-05-28T01:37:59.719Z","G03","218","add","coluna","Backlog"
"10560","3","71","10","20260528","2026-05-28T01:38:02.819Z","G03","218","add","coluna","Doing"
"10561","3","71","9","20260528","2026-05-28T01:38:02.819Z","G03","218","remove","coluna","Backlog"
"10562","3","71","11","20260528","2026-05-28T02:26:23.711Z","G03","218","add","coluna","Waiting Review"
"10563","3","71","10","20260528","2026-05-28T02:26:23.711Z","G03","218","remove","coluna","Doing"
"10564","3","75","12","20260528","2026-05-28T18:12:39.904Z","G03","218","add","coluna","Review"
"10565","3","75","11","20260528","2026-05-28T18:12:39.904Z","G03","218","remove","coluna","Waiting Review"
"10566","3","75","12","20260528","2026-05-28T18:18:03.766Z","G03","218","remove","coluna","Review"
"10567","3","74","-1","20260528","2026-05-28T11:21:39.179Z","G03","219","add","rotulo","ART.5"
"10568","3","74","-1","20260528","2026-05-28T11:21:39.179Z","G03","219","add","rotulo","ART.9"
"10569","3","74","-1","20260528","2026-05-28T11:21:39.179Z","G03","219","add","rotulo","DOCUMENTATION"
"10570","3","74","-1","20260528","2026-05-28T11:21:39.179Z","G03","219","add","rotulo","size_M"
"10571","3","74","9","20260528","2026-05-28T11:22:10.104Z","G03","219","add","coluna","Backlog"
"10572","3","74","10","20260528","2026-05-28T12:10:31.906Z","G03","219","add","coluna","Doing"
"10573","3","74","9","20260528","2026-05-28T12:10:31.906Z","G03","219","remove","coluna","Backlog"
"10574","3","74","11","20260528","2026-05-28T17:59:24.625Z","G03","219","add","coluna","Waiting Review"
"10575","3","74","10","20260528","2026-05-28T17:59:24.625Z","G03","219","remove","coluna","Doing"
"10576","3","72","12","20260530","2026-05-30T02:05:55.935Z","G03","219","add","coluna","Review"
"10577","3","72","11","20260530","2026-05-30T02:05:55.935Z","G03","219","remove","coluna","Waiting Review"
"10578","3","72","12","20260530","2026-05-30T02:10:26.048Z","G03","219","remove","coluna","Review"
"10579","3","74","-1","20260528","2026-05-28T11:26:36.753Z","G03","220","add","rotulo","ART.5"
"10580","3","74","-1","20260528","2026-05-28T11:26:36.753Z","G03","220","add","rotulo","ART.9"
"10581","3","74","-1","20260528","2026-05-28T11:26:36.753Z","G03","220","add","rotulo","DOCUMENTATION"
"10582","3","74","-1","20260528","2026-05-28T11:26:36.753Z","G03","220","add","rotulo","size_P"
"10583","3","74","-1","20260528","2026-05-28T11:26:38.815Z","G03","220","remove","rotulo","size_P"
"10584","3","74","-1","20260528","2026-05-28T11:26:47.003Z","G03","220","add","rotulo","size_P"
"10585","3","74","9","20260528","2026-05-28T11:28:03.002Z","G03","220","add","coluna","Backlog"
"10586","3","74","10","20260528","2026-05-28T18:09:42.220Z","G03","220","add","coluna","Doing"
"10587","3","74","9","20260528","2026-05-28T18:09:42.220Z","G03","220","remove","coluna","Backlog"
"10588","3","74","11","20260528","2026-05-28T18:27:15.424Z","G03","220","add","coluna","Waiting Review"
"10589","3","74","10","20260528","2026-05-28T18:27:15.424Z","G03","220","remove","coluna","Doing"
"10590","3","72","12","20260529","2026-05-29T19:51:16.705Z","G03","220","add","coluna","Review"
"10591","3","72","11","20260529","2026-05-29T19:51:16.705Z","G03","220","remove","coluna","Waiting Review"
"10592","3","72","12","20260529","2026-05-29T19:53:46.106Z","G03","220","remove","coluna","Review"
"10593","3","71","-1","20260528","2026-05-28T11:27:18.572Z","G03","221","add","rotulo","ART.7"
"10594","3","71","-1","20260528","2026-05-28T11:27:18.572Z","G03","221","add","rotulo","DEPLOY"
"10595","3","71","-1","20260528","2026-05-28T11:27:18.572Z","G03","221","add","rotulo","DESIGN"
"10596","3","71","-1","20260528","2026-05-28T11:27:18.572Z","G03","221","add","rotulo","size_P"
"10597","3","71","-1","20260528","2026-05-28T11:27:20.330Z","G03","221","remove","rotulo","DEPLOY"
"10598","3","71","9","20260528","2026-05-28T11:27:53.945Z","G03","221","add","coluna","Backlog"
"10599","3","71","10","20260528","2026-05-28T11:28:13.328Z","G03","221","add","coluna","Doing"
"10600","3","71","9","20260528","2026-05-28T11:28:13.328Z","G03","221","remove","coluna","Backlog"
"10601","3","71","11","20260528","2026-05-28T11:39:45.527Z","G03","221","add","coluna","Waiting Review"
"10602","3","71","10","20260528","2026-05-28T11:39:45.527Z","G03","221","remove","coluna","Doing"
"10603","3","75","12","20260528","2026-05-28T18:12:32.210Z","G03","221","add","coluna","Review"
"10604","3","75","11","20260528","2026-05-28T18:12:32.210Z","G03","221","remove","coluna","Waiting Review"
"10605","3","75","12","20260528","2026-05-28T18:25:03.219Z","G03","221","remove","coluna","Review"
"10606","3","72","-1","20260528","2026-05-28T11:39:27.551Z","G03","222","add","rotulo","ART.7"
"10607","3","72","-1","20260528","2026-05-28T11:39:27.551Z","G03","222","add","rotulo","DOCUMENTATION"
"10608","3","72","-1","20260528","2026-05-28T11:39:27.551Z","G03","222","add","rotulo","size_P"
"10609","3","72","10","20260528","2026-05-28T17:20:12.120Z","G03","222","add","coluna","Doing"
"10610","3","72","11","20260528","2026-05-28T17:37:37.866Z","G03","222","add","coluna","Waiting Review"
"10611","3","72","10","20260528","2026-05-28T17:37:37.866Z","G03","222","remove","coluna","Doing"
"10612","3","70","12","20260529","2026-05-29T22:36:06.480Z","G03","222","add","coluna","Review"
"10613","3","70","11","20260529","2026-05-29T22:36:06.480Z","G03","222","remove","coluna","Waiting Review"
"10614","3","70","12","20260529","2026-05-29T22:45:58.968Z","G03","222","remove","coluna","Review"
"10615","3","71","-1","20260528","2026-05-28T12:02:13.967Z","G03","223","add","rotulo","ART.7"
"10616","3","71","-1","20260528","2026-05-28T12:02:13.967Z","G03","223","add","rotulo","DESIGN"
"10617","3","71","-1","20260528","2026-05-28T12:02:13.967Z","G03","223","add","rotulo","size_P"
"10618","3","71","9","20260528","2026-05-28T12:02:19.186Z","G03","223","add","coluna","Backlog"
"10619","3","71","10","20260528","2026-05-28T12:02:22.367Z","G03","223","add","coluna","Doing"
"10620","3","71","9","20260528","2026-05-28T12:02:22.367Z","G03","223","remove","coluna","Backlog"
"10621","3","71","11","20260528","2026-05-28T12:10:32.390Z","G03","223","add","coluna","Waiting Review"
"10622","3","71","10","20260528","2026-05-28T12:10:32.390Z","G03","223","remove","coluna","Doing"
"10623","3","75","12","20260528","2026-05-28T18:08:48.043Z","G03","223","add","coluna","Review"
"10624","3","75","11","20260528","2026-05-28T18:08:48.043Z","G03","223","remove","coluna","Waiting Review"
"10625","3","75","12","20260528","2026-05-28T18:33:31.369Z","G03","223","remove","coluna","Review"
"10626","3","71","-1","20260528","2026-05-28T12:20:27.902Z","G03","224","add","rotulo","ART.7"
"10627","3","71","-1","20260528","2026-05-28T12:20:27.902Z","G03","224","add","rotulo","DESIGN"
"10628","3","71","-1","20260528","2026-05-28T12:20:27.902Z","G03","224","add","rotulo","size_PP"
"10629","3","71","9","20260528","2026-05-28T12:21:20.789Z","G03","224","add","coluna","Backlog"
"10630","3","71","10","20260528","2026-05-28T12:21:22.126Z","G03","224","add","coluna","Doing"
"10631","3","71","9","20260528","2026-05-28T12:21:22.126Z","G03","224","remove","coluna","Backlog"
"10632","3","71","11","20260528","2026-05-28T12:32:35.883Z","G03","224","add","coluna","Waiting Review"
"10633","3","71","10","20260528","2026-05-28T12:32:35.883Z","G03","224","remove","coluna","Doing"
"10634","3","75","12","20260528","2026-05-28T18:12:33.334Z","G03","224","add","coluna","Review"
"10635","3","75","11","20260528","2026-05-28T18:12:33.334Z","G03","224","remove","coluna","Waiting Review"
"10636","3","75","12","20260528","2026-05-28T18:22:55.163Z","G03","224","remove","coluna","Review"
"10637","3","71","-1","20260528","2026-05-28T12:33:52.793Z","G03","225","add","rotulo","ART.7"
"10638","3","71","-1","20260528","2026-05-28T12:33:52.793Z","G03","225","add","rotulo","DESIGN"
"10639","3","71","-1","20260528","2026-05-28T12:33:52.793Z","G03","225","add","rotulo","size_PP"
"10640","3","71","9","20260528","2026-05-28T12:34:02.246Z","G03","225","add","coluna","Backlog"
"10641","3","71","10","20260528","2026-05-28T12:34:03.525Z","G03","225","add","coluna","Doing"
"10642","3","71","9","20260528","2026-05-28T12:34:03.525Z","G03","225","remove","coluna","Backlog"
"10643","3","71","11","20260528","2026-05-28T12:43:05.306Z","G03","225","add","coluna","Waiting Review"
"10644","3","71","10","20260528","2026-05-28T12:43:05.306Z","G03","225","remove","coluna","Doing"
"10645","3","75","12","20260528","2026-05-28T18:08:36.079Z","G03","225","add","coluna","Review"
"10646","3","75","11","20260528","2026-05-28T18:08:36.079Z","G03","225","remove","coluna","Waiting Review"
"10647","3","75","12","20260528","2026-05-28T18:35:33.018Z","G03","225","remove","coluna","Review"
"10648","3","69","-1","20260528","2026-05-28T15:31:51.877Z","G03","226","add","rotulo","ART.9"
"10649","3","69","-1","20260528","2026-05-28T15:31:51.877Z","G03","226","add","rotulo","DOCUMENTATION"
"10650","3","69","-1","20260528","2026-05-28T15:31:51.877Z","G03","226","add","rotulo","size_P"
"10651","3","69","9","20260528","2026-05-28T15:32:07.498Z","G03","226","add","coluna","Backlog"
"10652","3","69","-1","20260529","2026-05-29T13:03:45.772Z","G03","226","remove","rotulo","ART.9"
"10653","3","69","10","20260529","2026-05-29T13:23:04.957Z","G03","226","add","coluna","Doing"
"10654","3","69","9","20260529","2026-05-29T13:23:04.957Z","G03","226","remove","coluna","Backlog"
"10655","3","69","11","20260529","2026-05-29T20:47:58.813Z","G03","226","add","coluna","Waiting Review"
"10656","3","69","10","20260529","2026-05-29T20:47:58.813Z","G03","226","remove","coluna","Doing"
"10657","3","69","12","20260529","2026-05-29T20:48:01.014Z","G03","226","add","coluna","Review"
"10658","3","69","11","20260529","2026-05-29T20:48:01.014Z","G03","226","remove","coluna","Waiting Review"
"10659","3","69","12","20260529","2026-05-29T20:48:04.306Z","G03","226","remove","coluna","Review"
"10660","3","71","-1","20260528","2026-05-28T16:10:32.108Z","G03","227","add","rotulo","ART.7"
"10661","3","71","-1","20260528","2026-05-28T16:10:32.108Z","G03","227","add","rotulo","DESIGN"
"10662","3","71","-1","20260528","2026-05-28T16:10:32.108Z","G03","227","add","rotulo","size_P"
"10663","3","71","9","20260528","2026-05-28T16:11:19.485Z","G03","227","add","coluna","Backlog"
"10664","3","71","10","20260528","2026-05-28T16:11:23.289Z","G03","227","add","coluna","Doing"
"10665","3","71","9","20260528","2026-05-28T16:11:23.289Z","G03","227","remove","coluna","Backlog"
"10666","3","71","11","20260528","2026-05-28T16:57:26.520Z","G03","227","add","coluna","Waiting Review"
"10667","3","71","10","20260528","2026-05-28T16:57:26.520Z","G03","227","remove","coluna","Doing"
"10668","3","75","12","20260528","2026-05-28T18:08:26.502Z","G03","227","add","coluna","Review"
"10669","3","75","11","20260528","2026-05-28T18:08:26.502Z","G03","227","remove","coluna","Waiting Review"
"10670","3","75","12","20260528","2026-05-28T18:52:15.030Z","G03","227","remove","coluna","Review"
"10671","3","71","-1","20260528","2026-05-28T17:20:48.182Z","G03","228","add","rotulo","ART.7"
"10672","3","71","-1","20260528","2026-05-28T17:20:48.182Z","G03","228","add","rotulo","DESIGN"
"10673","3","71","-1","20260528","2026-05-28T17:20:48.182Z","G03","228","add","rotulo","size_P"
"10674","3","71","9","20260528","2026-05-28T17:21:44.928Z","G03","228","add","coluna","Backlog"
"10675","3","71","10","20260528","2026-05-28T17:21:48.413Z","G03","228","add","coluna","Doing"
"10676","3","71","9","20260528","2026-05-28T17:21:48.413Z","G03","228","remove","coluna","Backlog"
"10677","3","71","11","20260528","2026-05-28T17:42:41.687Z","G03","228","add","coluna","Waiting Review"
"10678","3","71","10","20260528","2026-05-28T17:42:41.687Z","G03","228","remove","coluna","Doing"
"10679","3","75","12","20260528","2026-05-28T18:07:56.572Z","G03","228","add","coluna","Review"
"10680","3","75","11","20260528","2026-05-28T18:07:56.572Z","G03","228","remove","coluna","Waiting Review"
"10681","3","75","12","20260528","2026-05-28T18:59:04.283Z","G03","228","remove","coluna","Review"
"10682","3","72","-1","20260528","2026-05-28T17:37:24.221Z","G03","229","add","rotulo","DOCUMENTATION"
"10683","3","72","-1","20260528","2026-05-28T17:37:24.221Z","G03","229","add","rotulo","size_PP"
"10684","3","72","10","20260528","2026-05-28T17:37:34.631Z","G03","229","add","coluna","Doing"
"10685","3","72","11","20260528","2026-05-28T17:40:40.229Z","G03","229","add","coluna","Waiting Review"
"10686","3","72","10","20260528","2026-05-28T17:40:40.229Z","G03","229","remove","coluna","Doing"
"10687","3","75","12","20260529","2026-05-29T13:18:37.401Z","G03","229","add","coluna","Review"
"10688","3","75","11","20260529","2026-05-29T13:18:37.401Z","G03","229","remove","coluna","Waiting Review"
"10689","3","75","12","20260529","2026-05-29T13:19:11.435Z","G03","229","remove","coluna","Review"
"10690","3","75","-1","20260528","2026-05-28T17:39:42.249Z","G03","230","add","rotulo","ART.9"
"10691","3","75","-1","20260528","2026-05-28T17:39:42.249Z","G03","230","add","rotulo","CODE"
"10692","3","75","-1","20260528","2026-05-28T17:39:42.249Z","G03","230","add","rotulo","DESIGN"
"10693","3","75","9","20260528","2026-05-28T17:39:47.855Z","G03","230","add","coluna","Backlog"
"10694","3","75","10","20260528","2026-05-28T17:39:50.693Z","G03","230","add","coluna","Doing"
"10695","3","75","9","20260528","2026-05-28T17:39:50.693Z","G03","230","remove","coluna","Backlog"
"10696","3","75","11","20260528","2026-05-28T18:01:22.770Z","G03","230","add","coluna","Waiting Review"
"10697","3","75","10","20260528","2026-05-28T18:01:22.770Z","G03","230","remove","coluna","Doing"
"10698","3","74","12","20260530","2026-05-30T01:22:06.483Z","G03","230","add","coluna","Review"
"10699","3","74","11","20260530","2026-05-30T01:22:06.483Z","G03","230","remove","coluna","Waiting Review"
"10700","3","74","12","20260530","2026-05-30T01:46:12.329Z","G03","230","remove","coluna","Review"
"10701","3","72","-1","20260528","2026-05-28T17:42:06.345Z","G03","231","add","rotulo","ART.7"
"10702","3","72","-1","20260528","2026-05-28T17:42:06.345Z","G03","231","add","rotulo","DOCUMENTATION"
"10703","3","72","-1","20260528","2026-05-28T17:42:06.345Z","G03","231","add","rotulo","size_P"
"10704","3","72","10","20260528","2026-05-28T17:42:35.715Z","G03","231","add","coluna","Doing"
"10705","3","72","11","20260528","2026-05-28T18:02:17.508Z","G03","231","add","coluna","Waiting Review"
"10706","3","72","10","20260528","2026-05-28T18:02:17.508Z","G03","231","remove","coluna","Doing"
"10707","3","70","12","20260529","2026-05-29T22:46:43.022Z","G03","231","add","coluna","Review"
"10708","3","70","11","20260529","2026-05-29T22:46:43.022Z","G03","231","remove","coluna","Waiting Review"
"10709","3","70","12","20260529","2026-05-29T22:54:59.579Z","G03","231","remove","coluna","Review"
"10710","3","72","-1","20260528","2026-05-28T18:03:59.597Z","G03","232","add","rotulo","ART.7"
"10711","3","72","-1","20260528","2026-05-28T18:03:59.597Z","G03","232","add","rotulo","DOCUMENTATION"
"10712","3","72","-1","20260528","2026-05-28T18:03:59.597Z","G03","232","add","rotulo","size_P"
"10713","3","72","10","20260528","2026-05-28T18:04:09.505Z","G03","232","add","coluna","Doing"
"10714","3","72","11","20260528","2026-05-28T18:52:16.553Z","G03","232","add","coluna","Waiting Review"
"10715","3","72","10","20260528","2026-05-28T18:52:16.553Z","G03","232","remove","coluna","Doing"
"10716","3","70","12","20260529","2026-05-29T22:54:57.567Z","G03","232","add","coluna","Review"
"10717","3","70","11","20260529","2026-05-29T22:54:57.567Z","G03","232","remove","coluna","Waiting Review"
"10718","3","70","12","20260529","2026-05-29T22:58:56.795Z","G03","232","remove","coluna","Review"
"10719","3","74","-1","20260528","2026-05-28T18:43:34.202Z","G03","233","add","rotulo","ART.5"
"10720","3","74","-1","20260528","2026-05-28T18:43:34.202Z","G03","233","add","rotulo","ART.9"
"10721","3","74","-1","20260528","2026-05-28T18:43:34.202Z","G03","233","add","rotulo","DOCUMENTATION"
"10722","3","74","-1","20260528","2026-05-28T18:43:34.202Z","G03","233","add","rotulo","size_P"
"10723","3","74","9","20260528","2026-05-28T18:43:55.373Z","G03","233","add","coluna","Backlog"
"10724","3","74","10","20260528","2026-05-28T18:43:58.062Z","G03","233","add","coluna","Doing"
"10725","3","74","9","20260528","2026-05-28T18:43:58.062Z","G03","233","remove","coluna","Backlog"
"10726","3","74","11","20260528","2026-05-28T19:04:34.120Z","G03","233","add","coluna","Waiting Review"
"10727","3","74","10","20260528","2026-05-28T19:04:34.120Z","G03","233","remove","coluna","Doing"
"10728","3","72","12","20260529","2026-05-29T19:51:03.066Z","G03","233","add","coluna","Review"
"10729","3","72","11","20260529","2026-05-29T19:51:03.066Z","G03","233","remove","coluna","Waiting Review"
"10730","3","72","12","20260529","2026-05-29T19:53:41.158Z","G03","233","remove","coluna","Review"
"10731","3","71","-1","20260528","2026-05-28T23:44:27.501Z","G03","234","add","rotulo","ART.6"
"10732","3","71","-1","20260528","2026-05-28T23:44:27.501Z","G03","234","add","rotulo","ART.7"
"10733","3","71","-1","20260528","2026-05-28T23:44:27.501Z","G03","234","add","rotulo","ART.8"
"10734","3","71","-1","20260528","2026-05-28T23:44:27.501Z","G03","234","add","rotulo","ART.9"
"10735","3","71","-1","20260528","2026-05-28T23:44:27.501Z","G03","234","add","rotulo","DESIGN"
"10736","3","71","-1","20260528","2026-05-28T23:44:27.501Z","G03","234","add","rotulo","size_M"
"10737","3","71","9","20260528","2026-05-28T23:46:10.922Z","G03","234","add","coluna","Backlog"
"10738","3","71","10","20260528","2026-05-28T23:46:13.589Z","G03","234","add","coluna","Doing"
"10739","3","71","9","20260528","2026-05-28T23:46:13.589Z","G03","234","remove","coluna","Backlog"
"10740","3","71","11","20260529","2026-05-29T00:27:07.547Z","G03","234","add","coluna","Waiting Review"
"10741","3","71","10","20260529","2026-05-29T00:27:07.547Z","G03","234","remove","coluna","Doing"
"10742","3","74","12","20260529","2026-05-29T02:27:00.296Z","G03","234","add","coluna","Review"
"10743","3","74","11","20260529","2026-05-29T02:27:00.296Z","G03","234","remove","coluna","Waiting Review"
"10744","3","74","12","20260529","2026-05-29T11:15:53.903Z","G03","234","remove","coluna","Review"
"10745","3","74","-1","20260528","2026-05-28T23:56:17.556Z","G03","235","add","rotulo","ART.5"
"10746","3","74","-1","20260528","2026-05-28T23:56:17.556Z","G03","235","add","rotulo","ART.9"
"10747","3","74","-1","20260528","2026-05-28T23:56:17.556Z","G03","235","add","rotulo","DOCUMENTATION"
"10748","3","74","-1","20260528","2026-05-28T23:56:17.556Z","G03","235","add","rotulo","size_M"
"10749","3","74","9","20260528","2026-05-28T23:56:58.164Z","G03","235","add","coluna","Backlog"
"10750","3","74","10","20260529","2026-05-29T01:46:21.360Z","G03","235","add","coluna","Doing"
"10751","3","74","9","20260529","2026-05-29T01:46:21.360Z","G03","235","remove","coluna","Backlog"
"10752","3","74","11","20260529","2026-05-29T02:22:33.604Z","G03","235","add","coluna","Waiting Review"
"10753","3","74","10","20260529","2026-05-29T02:22:33.604Z","G03","235","remove","coluna","Doing"
"10754","3","72","12","20260530","2026-05-30T02:05:54.265Z","G03","235","add","coluna","Review"
"10755","3","72","11","20260530","2026-05-30T02:05:54.265Z","G03","235","remove","coluna","Waiting Review"
"10756","3","72","12","20260530","2026-05-30T02:10:30.527Z","G03","235","remove","coluna","Review"
"10757","3","68","-1","20260529","2026-05-29T04:06:58.772Z","G03","236","add","rotulo","size_G"
"10758","3","68","-1","20260529","2026-05-29T04:07:05.739Z","G03","236","add","rotulo","DOCUMENTATION"
"10759","3","68","-1","20260529","2026-05-29T04:17:01.590Z","G03","236","add","rotulo","ART.6"
"10760","3","68","9","20260529","2026-05-29T05:49:41.523Z","G03","236","add","coluna","Backlog"
"10761","3","68","10","20260529","2026-05-29T05:49:42.861Z","G03","236","add","coluna","Doing"
"10762","3","68","9","20260529","2026-05-29T05:49:42.861Z","G03","236","remove","coluna","Backlog"
"10763","3","68","11","20260529","2026-05-29T05:57:21.216Z","G03","236","add","coluna","Waiting Review"
"10764","3","68","10","20260529","2026-05-29T05:57:21.216Z","G03","236","remove","coluna","Doing"
"10765","3","74","12","20260529","2026-05-29T15:51:19.084Z","G03","236","add","coluna","Review"
"10766","3","74","11","20260529","2026-05-29T15:51:19.084Z","G03","236","remove","coluna","Waiting Review"
"10767","3","74","12","20260529","2026-05-29T16:40:21.623Z","G03","236","remove","coluna","Review"
"10768","3","68","-1","20260529","2026-05-29T05:55:42.631Z","G03","237","add","rotulo","ART.6"
"10769","3","68","-1","20260529","2026-05-29T05:55:42.631Z","G03","237","add","rotulo","DOCUMENTATION"
"10770","3","68","10","20260529","2026-05-29T05:55:42.631Z","G03","237","add","coluna","Doing"
"10771","3","68","-1","20260529","2026-05-29T05:55:42.631Z","G03","237","add","rotulo","size_G"
"10772","3","68","-1","20260529","2026-05-29T05:57:10.056Z","G03","237","remove","rotulo","DOCUMENTATION"
"10773","3","68","-1","20260529","2026-05-29T05:57:17.223Z","G03","237","add","rotulo","CODE_REVIEW"
"10774","3","68","11","20260529","2026-05-29T06:06:53.297Z","G03","237","add","coluna","Waiting Review"
"10775","3","68","10","20260529","2026-05-29T06:06:53.297Z","G03","237","remove","coluna","Doing"
"10776","3","74","12","20260529","2026-05-29T15:51:10.958Z","G03","237","add","coluna","Review"
"10777","3","74","11","20260529","2026-05-29T15:51:10.958Z","G03","237","remove","coluna","Waiting Review"
"10778","3","74","12","20260529","2026-05-29T18:58:11.116Z","G03","237","remove","coluna","Review"
"10779","3","72","-1","20260529","2026-05-29T20:09:58.752Z","G03","238","add","rotulo","ART.7"
"10780","3","72","-1","20260529","2026-05-29T20:09:58.752Z","G03","238","add","rotulo","DOCUMENTATION"
"10781","3","72","-1","20260529","2026-05-29T20:09:58.752Z","G03","238","add","rotulo","size_P"
"10782","3","72","10","20260529","2026-05-29T20:10:24.748Z","G03","238","add","coluna","Doing"
"10783","3","72","11","20260529","2026-05-29T21:13:27.464Z","G03","238","add","coluna","Waiting Review"
"10784","3","72","10","20260529","2026-05-29T21:13:27.464Z","G03","238","remove","coluna","Doing"
"10785","3","70","12","20260529","2026-05-29T22:54:54.043Z","G03","238","add","coluna","Review"
"10786","3","70","11","20260529","2026-05-29T22:54:54.043Z","G03","238","remove","coluna","Waiting Review"
"10787","3","70","12","20260529","2026-05-29T22:58:57.960Z","G03","238","remove","coluna","Review"
"10788","3","74","-1","20260529","2026-05-29T20:35:47.756Z","G03","239","add","rotulo","ART.9"
"10789","3","74","-1","20260529","2026-05-29T20:35:47.756Z","G03","239","add","rotulo","DOCUMENTATION"
"10790","3","74","-1","20260529","2026-05-29T20:35:47.756Z","G03","239","add","rotulo","size_M"
"10791","3","74","9","20260529","2026-05-29T20:36:06.362Z","G03","239","add","coluna","Backlog"
"10792","3","74","10","20260529","2026-05-29T20:36:08.109Z","G03","239","add","coluna","Doing"
"10793","3","74","9","20260529","2026-05-29T20:36:08.109Z","G03","239","remove","coluna","Backlog"
"10794","3","74","11","20260529","2026-05-29T21:01:04.209Z","G03","239","add","coluna","Waiting Review"
"10795","3","74","10","20260529","2026-05-29T21:01:04.209Z","G03","239","remove","coluna","Doing"
"10796","3","72","12","20260530","2026-05-30T02:05:52.557Z","G03","239","add","coluna","Review"
"10797","3","72","11","20260530","2026-05-30T02:05:52.557Z","G03","239","remove","coluna","Waiting Review"
"10798","3","72","12","20260530","2026-05-30T02:10:23.420Z","G03","239","remove","coluna","Review"
"10799","3","72","-1","20260529","2026-05-29T21:16:53.088Z","G03","240","add","rotulo","DOCUMENTATION"
"10800","3","72","-1","20260529","2026-05-29T21:16:53.088Z","G03","240","add","rotulo","size_P"
"10801","3","72","10","20260529","2026-05-29T21:17:06.466Z","G03","240","add","coluna","Doing"
"10802","3","72","11","20260529","2026-05-29T21:40:54.285Z","G03","240","add","coluna","Waiting Review"
"10803","3","72","10","20260529","2026-05-29T21:40:54.285Z","G03","240","remove","coluna","Doing"
"10804","3","74","12","20260530","2026-05-30T02:11:01.948Z","G03","240","add","coluna","Review"
"10805","3","74","11","20260530","2026-05-30T02:11:01.948Z","G03","240","remove","coluna","Waiting Review"
"10806","3","74","12","20260530","2026-05-30T02:32:01.449Z","G03","240","remove","coluna","Review"
