grupo,cartao_numero,acao,coluna,pessoa_id,ocorrido_em
G03,290,add,Waiting Review,G03-A15,2026-06-08T17:46:53.659Z
G03,290,remove,Doing,G03-A15,2026-06-08T17:46:53.659Z
G03,290,add,Review,G03-A16,2026-06-09T18:14:23.277Z
G03,290,remove,Waiting Review,G03-A16,2026-06-09T18:14:23.277Z
G03,290,remove,Review,G03-A16,2026-06-09T18:16:17.324Z
G03,291,add,DESIGN,G03-A15,2026-06-08T17:53:02.686Z
G03,291,add,CODE,G03-A15,2026-06-08T17:53:02.686Z
G03,291,add,size_P,G03-A15,2026-06-08T17:53:02.686Z
G03,291,add,ART.10,G03-A15,2026-06-08T17:53:02.686Z
G03,291,add,Backlog,G03-A15,2026-06-08T17:53:23.639Z
G03,291,add,Doing,G03-A15,2026-06-08T17:53:26.361Z
G03,291,remove,Backlog,G03-A15,2026-06-08T17:53:26.361Z
G03,291,add,Waiting Review,G03-A15,2026-06-08T17:59:42.774Z
G03,291,remove,Doing,G03-A15,2026-06-08T17:59:42.774Z
G03,291,add,Review,G03-A14,2026-06-09T13:17:22.580Z
G03,291,remove,Waiting Review,G03-A14,2026-06-09T13:17:22.580Z
G03,291,remove,Review,G03-A14,2026-06-09T13:17:26.043Z
G03,292,add,DOCUMENTATION,G03-A15,2026-06-08T18:16:31.437Z
G03,292,add,size_M,G03-A15,2026-06-08T18:16:31.437Z
G03,292,add,ART.13,G03-A15,2026-06-08T18:16:31.437Z
G03,292,add,Backlog,G03-A15,2026-06-08T23:59:45.630Z
G03,292,add,Doing,G03-A15,2026-06-09T00:20:47.104Z
G03,292,remove,Backlog,G03-A15,2026-06-09T00:20:47.104Z
G03,292,add,Waiting Review,G03-A15,2026-06-09T00:30:06.053Z
G03,292,remove,Doing,G03-A15,2026-06-09T00:30:06.053Z
G03,292,add,Review,G03-A18,2026-06-11T13:22:19.933Z
G03,292,remove,Waiting Review,G03-A18,2026-06-11T13:22:19.933Z
G03,292,remove,Review,G03-A18,2026-06-11T14:12:52.420Z
G03,293,add,ART.13,G03-A15,2026-06-08T18:18:22.023Z
G03,293,add,DOCUMENTATION,G03-A15,2026-06-08T18:18:22.023Z
G03,293,add,size_M,G03-A15,2026-06-08T18:18:22.023Z
G03,293,add,Backlog,G03-A15,2026-06-09T18:40:35.474Z
G03,293,add,Doing,G03-A15,2026-06-09T18:40:40.461Z
G03,293,remove,Backlog,G03-A15,2026-06-09T18:40:40.461Z
G03,293,add,Waiting Review,G03-A15,2026-06-09T19:02:15.544Z
G03,293,remove,Doing,G03-A15,2026-06-09T19:02:15.544Z
G03,293,add,Review,G03-A18,2026-06-11T13:22:23.690Z
G03,293,remove,Waiting Review,G03-A18,2026-06-11T13:22:23.690Z
G03,293,remove,Review,G03-A18,2026-06-11T14:12:54.138Z
G03,295,add,ART.13,G03-A15,2026-06-08T18:19:44.891Z
G03,295,add,DOCUMENTATION,G03-A15,2026-06-08T18:19:44.891Z
G03,295,add,size_M,G03-A15,2026-06-08T18:19:44.891Z
G03,295,add,Backlog,G03-A15,2026-06-08T18:20:34.286Z
G03,295,add,Doing,G03-A15,2026-06-08T18:20:37.455Z
G03,295,remove,Backlog,G03-A15,2026-06-08T18:20:37.455Z
G03,295,add,Waiting Review,G03-A15,2026-06-08T18:51:21.349Z
G03,295,remove,Doing,G03-A15,2026-06-08T18:51:21.349Z
G03,295,add,Review,G03-A18,2026-06-11T13:22:15.384Z
G03,295,remove,Waiting Review,G03-A18,2026-06-11T13:22:15.384Z
G03,295,remove,Review,G03-A18,2026-06-11T14:12:45.492Z
G03,296,add,DOCUMENTATION,G03-A14,2026-06-08T18:42:42.274Z
G03,296,add,size_P,G03-A14,2026-06-08T18:42:42.274Z
G03,296,add,ART.10,G03-A14,2026-06-08T18:42:42.274Z
G03,296,add,Backlog,G03-A14,2026-06-08T18:43:29.956Z
G03,296,add,Doing,G03-A14,2026-06-08T18:43:31.249Z
G03,296,remove,Backlog,G03-A14,2026-06-08T18:43:31.249Z
G03,296,add,Waiting Review,G03-A14,2026-06-08T18:57:51.914Z
G03,296,remove,Doing,G03-A14,2026-06-08T18:57:51.914Z
G03,296,add,Review,G03-A15,2026-06-08T19:01:48.376Z
G03,296,remove,Waiting Review,G03-A15,2026-06-08T19:01:48.376Z
G03,296,remove,Review,G03-A15,2026-06-08T19:05:02.661Z
G03,297,add,CODE,G03-A15,2026-06-08T23:34:12.285Z
G03,297,add,size_M,G03-A15,2026-06-08T23:34:12.285Z
G03,297,add,ART.10,G03-A15,2026-06-08T23:34:12.285Z
G03,297,add,Backlog,G03-A15,2026-06-08T23:34:47.562Z
G03,297,add,Doing,G03-A15,2026-06-08T23:34:50.761Z
G03,297,remove,Backlog,G03-A15,2026-06-08T23:34:50.761Z
G03,297,add,Waiting Review,G03-A15,2026-06-08T23:54:32.021Z
G03,297,remove,Doing,G03-A15,2026-06-08T23:54:32.021Z
G03,297,add,Review,G03-A12,2026-06-09T12:47:39.882Z
G03,297,remove,Waiting Review,G03-A12,2026-06-09T12:47:39.882Z
G03,297,remove,Review,G03-A12,2026-06-09T13:16:31.457Z
G03,298,add,CODE,G03-A15,2026-06-09T11:39:49.117Z
G03,298,add,size_P,G03-A15,2026-06-09T11:39:49.117Z
G03,298,add,ART.10,G03-A15,2026-06-09T11:39:49.117Z
G03,298,add,Backlog,G03-A15,2026-06-09T11:39:58.780Z
G03,298,remove,size_P,G03-A15,2026-06-09T11:40:04.331Z
G03,298,add,size_M,G03-A15,2026-06-09T11:40:08.669Z
G03,298,add,Doing,G03-A15,2026-06-09T11:40:13.378Z
G03,298,remove,Backlog,G03-A15,2026-06-09T11:40:13.378Z
G03,298,add,Waiting Review,G03-A15,2026-06-09T11:53:51.613Z
G03,298,remove,Doing,G03-A15,2026-06-09T11:53:51.613Z
G03,298,add,Review,G03-A12,2026-06-09T12:03:09.039Z
G03,298,remove,Waiting Review,G03-A12,2026-06-09T12:03:09.039Z
G03,298,remove,Review,G03-A12,2026-06-09T12:38:07.347Z
G03,299,add,CODE,G03-A15,2026-06-09T12:43:05.045Z
G03,299,add,size_PP,G03-A15,2026-06-09T12:43:05.045Z
G03,299,add,ART.10,G03-A15,2026-06-09T12:43:05.045Z
G03,299,add,Backlog,G03-A15,2026-06-09T12:43:13.560Z
G03,299,add,Doing,G03-A15,2026-06-09T12:43:18.087Z
G03,299,remove,Backlog,G03-A15,2026-06-09T12:43:18.087Z
G03,299,add,Waiting Review,G03-A15,2026-06-09T12:44:23.276Z
G03,299,remove,Doing,G03-A15,2026-06-09T12:44:23.276Z
G03,299,add,Review,G03-A12,2026-06-09T13:16:35.875Z
G03,299,remove,Waiting Review,G03-A12,2026-06-09T13:16:35.875Z
G03,299,remove,Review,G03-A12,2026-06-09T17:40:27.304Z
G03,300,add,DOCUMENTATION,G03-A19,2026-06-09T14:59:27.643Z
G03,300,add,size_M,G03-A19,2026-06-09T14:59:27.643Z
G03,300,add,ART.12,G03-A19,2026-06-09T14:59:27.643Z
G03,300,add,Backlog,G03-A19,2026-06-09T15:00:44.654Z
G03,300,add,Doing,G03-A19,2026-06-09T15:00:45.939Z
G03,300,remove,Backlog,G03-A19,2026-06-09T15:00:45.939Z
G03,300,add,Waiting Review,G03-A19,2026-06-09T17:47:27.149Z
G03,300,remove,Doing,G03-A19,2026-06-09T17:47:27.149Z
G03,300,add,Review,G03-A16,2026-06-11T13:08:50.483Z
G03,300,remove,Waiting Review,G03-A16,2026-06-11T13:08:50.483Z
G03,300,remove,Review,G03-A16,2026-06-11T13:08:55.701Z
G03,301,add,DESIGN,G03-A15,2026-06-09T15:59:02.281Z
G03,301,add,CODE,G03-A15,2026-06-09T15:59:02.281Z
G03,301,add,size_M,G03-A15,2026-06-09T15:59:02.281Z
G03,301,add,ART.10,G03-A15,2026-06-09T15:59:02.281Z
G03,301,add,Backlog,G03-A15,2026-06-09T17:00:59.262Z
G03,301,add,Doing,G03-A15,2026-06-09T17:01:03.335Z
G03,301,remove,Backlog,G03-A15,2026-06-09T17:01:03.335Z
G03,301,add,Waiting Review,G03-A15,2026-06-09T17:39:17.435Z
G03,301,remove,Doing,G03-A15,2026-06-09T17:39:17.435Z
G03,301,add,Review,G03-A12,2026-06-10T18:03:01.607Z
G03,301,remove,Waiting Review,G03-A12,2026-06-10T18:03:01.607Z
G03,301,remove,Review,G03-A12,2026-06-10T18:07:57.273Z
G03,302,add,DOCUMENTATION,G03-A13,2026-06-09T17:13:58.254Z
G03,302,add,size_PP,G03-A13,2026-06-09T17:13:58.254Z
G03,302,add,ART.12,G03-A13,2026-06-09T17:13:58.254Z
G03,302,add,Backlog,G03-A13,2026-06-09T17:18:51.543Z
G03,302,add,Doing,G03-A16,2026-06-11T22:37:54.640Z
G03,302,remove,Backlog,G03-A16,2026-06-11T22:37:54.640Z
G03,302,add,Waiting Review,G03-A16,2026-06-11T23:52:51.861Z
G03,302,remove,Doing,G03-A16,2026-06-11T23:52:51.861Z
G03,302,add,Review,G03-A18,2026-06-12T21:27:51.082Z
G03,302,remove,Waiting Review,G03-A18,2026-06-12T21:27:51.082Z
G03,302,remove,Review,G03-A18,2026-06-12T21:32:07.270Z
G03,303,add,DOCUMENTATION,G03-A16,2026-06-09T17:26:14.496Z
G03,303,add,size_P,G03-A16,2026-06-09T17:26:14.496Z
G03,303,add,ART.12,G03-A16,2026-06-09T17:26:14.496Z
G03,303,add,Doing,G03-A16,2026-06-09T17:26:38.451Z
G03,303,add,Waiting Review,G03-A16,2026-06-09T17:31:26.818Z
G03,303,remove,Doing,G03-A16,2026-06-09T17:31:26.818Z
G03,303,add,Review,G03-A18,2026-06-13T01:05:35.130Z
G03,303,remove,Waiting Review,G03-A18,2026-06-13T01:05:35.130Z
G03,303,remove,Review,G03-A18,2026-06-13T01:18:07.350Z
G03,304,add,DOCUMENTATION,G03-A19,2026-06-09T17:55:19.612Z
G03,304,add,ART.12,G03-A19,2026-06-09T17:55:19.612Z
G03,304,add,size_P,G03-A19,2026-06-09T17:55:37.393Z
G03,304,add,Backlog,G03-A19,2026-06-09T17:55:44.675Z
G03,304,add,Doing,G03-A19,2026-06-09T17:55:46.306Z
G03,304,remove,Backlog,G03-A19,2026-06-09T17:55:46.306Z
G03,304,add,Waiting Review,G03-A19,2026-06-09T18:11:40.547Z
G03,304,remove,Doing,G03-A19,2026-06-09T18:11:40.547Z
G03,304,add,Review,G03-A16,2026-06-09T18:21:24.782Z
G03,304,remove,Waiting Review,G03-A16,2026-06-09T18:21:24.782Z
G03,304,remove,Review,G03-A16,2026-06-09T18:22:37.659Z
G03,305,add,DOCUMENTATION,G03-A18,2026-06-09T17:56:42.922Z
G03,305,add,size_P,G03-A18,2026-06-09T17:56:42.922Z
G03,305,add,ART.10,G03-A18,2026-06-09T17:56:42.922Z
G03,305,add,Backlog,G03-A18,2026-06-09T18:08:45.278Z
G03,305,add,Doing,G03-A18,2026-06-09T18:11:37.037Z
G03,305,remove,Backlog,G03-A18,2026-06-09T18:11:37.037Z
G03,305,add,Waiting Review,G03-A18,2026-06-09T18:26:30.235Z
G03,305,remove,Doing,G03-A18,2026-06-09T18:26:30.235Z
G03,305,add,Review,G03-A15,2026-06-13T03:00:19.249Z
G03,305,remove,Waiting Review,G03-A15,2026-06-13T03:00:19.249Z
G03,305,remove,Review,G03-A15,2026-06-13T03:00:21.044Z
G03,306,add,DOCUMENTATION,G03-A18,2026-06-09T18:03:05.403Z
G03,306,add,ART.10,G03-A18,2026-06-09T18:03:05.403Z
G03,306,add,size_PP,G03-A18,2026-06-09T18:04:32.483Z
G03,306,add,Backlog,G03-A18,2026-06-09T18:08:47.369Z
G03,306,add,Doing,G03-A18,2026-06-09T18:26:32.066Z
G03,306,remove,Backlog,G03-A18,2026-06-09T18:26:32.066Z
G03,306,add,Waiting Review,G03-A18,2026-06-09T18:50:15.619Z
G03,306,remove,Doing,G03-A18,2026-06-09T18:50:15.619Z
G03,306,add,Review,G03-A15,2026-06-13T03:00:15.314Z
G03,306,remove,Waiting Review,G03-A15,2026-06-13T03:00:15.314Z
G03,306,remove,Review,G03-A15,2026-06-13T03:00:17.817Z
G03,308,add,DOCUMENTATION,G03-A18,2026-06-09T18:10:46.200Z
G03,308,add,size_P,G03-A18,2026-06-09T18:10:46.200Z
G03,308,add,ART.10,G03-A18,2026-06-09T18:10:46.200Z
G03,308,add,Backlog,G03-A18,2026-06-09T18:11:18.023Z
G03,308,add,Doing,G03-A18,2026-06-09T18:50:42.923Z
G03,308,remove,Backlog,G03-A18,2026-06-09T18:50:42.923Z
G03,308,add,Waiting Review,G03-A18,2026-06-10T01:38:03.908Z
G03,308,remove,Doing,G03-A18,2026-06-10T01:38:03.908Z
G03,308,add,Review,G03-A14,2026-06-11T18:49:45.548Z
G03,308,remove,Waiting Review,G03-A14,2026-06-11T18:49:45.548Z
G03,308,remove,Review,G03-A14,2026-06-23T18:12:46.787Z
G03,309,add,DOCUMENTATION,G03-A16,2026-06-09T18:33:26.714Z
G03,309,add,size_PP,G03-A16,2026-06-09T18:33:26.714Z
G03,309,add,ART.12,G03-A16,2026-06-09T18:33:26.714Z
G03,309,add,Doing,G03-A16,2026-06-09T18:33:39.976Z
G03,309,add,Waiting Review,G03-A16,2026-06-09T18:46:02.188Z
G03,309,remove,Doing,G03-A16,2026-06-09T18:46:02.188Z
G03,309,add,Review,G03-A15,2026-06-09T23:34:03.292Z
G03,309,remove,Waiting Review,G03-A15,2026-06-09T23:34:03.292Z
G03,309,remove,Review,G03-A15,2026-06-09T23:50:37.807Z
G03,310,add,DOCUMENTATION,G03-A15,2026-06-10T00:01:17.071Z
G03,310,add,size_PP,G03-A15,2026-06-10T00:01:17.071Z
G03,310,add,Fix,G03-A15,2026-06-10T00:01:21.693Z
G03,310,add,Backlog,G03-A15,2026-06-10T00:01:30.068Z
G03,310,add,Doing,G03-A15,2026-06-10T00:01:32.908Z
G03,310,remove,Backlog,G03-A15,2026-06-10T00:01:32.908Z
G03,310,add,Waiting Review,G03-A15,2026-06-10T00:10:38.643Z
G03,310,remove,Doing,G03-A15,2026-06-10T00:10:38.643Z
G03,310,add,Review,G03-A18,2026-06-10T01:20:49.337Z
G03,310,remove,Waiting Review,G03-A18,2026-06-10T01:20:49.337Z
G03,310,remove,Review,G03-A18,2026-06-10T01:48:01.599Z
G03,311,add,CODE,G03-A15,2026-06-10T00:24:46.011Z
G03,311,add,size_PP,G03-A15,2026-06-10T00:24:46.011Z
G03,311,add,Fix,G03-A15,2026-06-10T00:24:46.011Z
G03,311,add,ART.10,G03-A15,2026-06-10T00:24:46.011Z
G03,311,add,Backlog,G03-A15,2026-06-10T00:24:55.381Z
G03,311,add,Doing,G03-A15,2026-06-10T00:24:59.178Z
G03,311,remove,Backlog,G03-A15,2026-06-10T00:24:59.178Z
G03,311,add,Waiting Review,G03-A15,2026-06-10T00:32:47.635Z
G03,311,remove,Doing,G03-A15,2026-06-10T00:32:47.635Z
G03,311,add,Review,G03-A12,2026-06-10T18:02:38.573Z
G03,311,remove,Waiting Review,G03-A12,2026-06-10T18:02:38.573Z
G03,311,remove,Review,G03-A12,2026-06-10T18:07:51.419Z
G03,312,add,CODE,G03-A15,2026-06-10T00:37:33.912Z
G03,312,add,size_M,G03-A15,2026-06-10T00:37:33.912Z
G03,312,add,size_G,G03-A15,2026-06-10T00:37:33.912Z
G03,312,add,ART.10,G03-A15,2026-06-10T00:37:33.912Z
G03,312,remove,size_G,G03-A15,2026-06-10T00:37:48.207Z
G03,312,add,Backlog,G03-A15,2026-06-10T00:38:20.718Z
G03,312,add,Doing,G03-A15,2026-06-10T00:41:55.343Z
G03,312,remove,Backlog,G03-A15,2026-06-10T00:41:55.343Z
G03,312,add,Waiting Review,G03-A15,2026-06-10T01:14:33.079Z
G03,312,remove,Doing,G03-A15,2026-06-10T01:14:33.079Z
G03,312,add,Review,G03-A18,2026-06-13T02:57:33.913Z
G03,312,remove,Waiting Review,G03-A18,2026-06-13T02:57:33.913Z
G03,312,remove,Review,G03-A18,2026-06-13T03:00:23.671Z
G03,313,add,CODE,G03-A15,2026-06-10T01:23:38.153Z
G03,313,add,size_M,G03-A15,2026-06-10T01:23:38.153Z
G03,313,add,ART.10,G03-A15,2026-06-10T01:23:38.153Z
G03,313,add,Backlog,G03-A15,2026-06-10T01:23:59.873Z
G03,313,add,Doing,G03-A15,2026-06-10T01:40:15.808Z
G03,313,remove,Backlog,G03-A15,2026-06-10T01:40:15.808Z
G03,313,add,Waiting Review,G03-A15,2026-06-10T02:04:29.272Z
G03,313,remove,Doing,G03-A15,2026-06-10T02:04:29.272Z
G03,313,add,Review,G03-A12,2026-06-10T17:10:09.098Z
G03,313,remove,Waiting Review,G03-A12,2026-06-10T17:10:09.098Z
G03,313,add,Waiting Review,G03-A12,2026-06-10T18:07:45.091Z
G03,313,remove,Review,G03-A12,2026-06-10T18:07:45.091Z
G03,313,add,Review,G03-A12,2026-06-12T01:43:41.125Z
G03,313,remove,Waiting Review,G03-A12,2026-06-12T01:43:41.125Z
G03,313,remove,Review,G03-A12,2026-06-12T02:02:48.386Z
G03,314,add,DOCUMENTATION,G03-A18,2026-06-10T01:46:07.380Z
G03,314,add,size_M,G03-A18,2026-06-10T01:46:07.380Z
G03,314,add,ART.10,G03-A18,2026-06-10T01:46:07.380Z
G03,314,add,Backlog,G03-A18,2026-06-10T01:47:26.771Z
G03,314,add,Doing,G03-A18,2026-06-10T11:11:48.247Z
G03,314,remove,Backlog,G03-A18,2026-06-10T11:11:48.247Z
G03,314,add,Waiting Review,G03-A18,2026-06-10T17:50:35.251Z
G03,314,remove,Doing,G03-A18,2026-06-10T17:50:35.251Z
G03,314,add,Review,G03-A14,2026-06-11T18:49:46.648Z
G03,314,remove,Waiting Review,G03-A14,2026-06-11T18:49:46.648Z
G03,314,remove,Review,G03-A14,2026-06-23T18:12:48.038Z
G03,315,add,CODE,G03-A15,2026-06-10T02:10:38.511Z
G03,315,add,size_M,G03-A15,2026-06-10T02:10:38.511Z
G03,315,add,ART.10,G03-A15,2026-06-10T02:10:38.511Z
G03,315,add,Backlog,G03-A15,2026-06-10T02:13:35.829Z
G03,315,add,Doing,G03-A15,2026-06-10T02:13:38.366Z
G03,315,remove,Backlog,G03-A15,2026-06-10T02:13:38.366Z
G03,315,add,Waiting Review,G03-A15,2026-06-10T02:45:20.076Z
G03,315,remove,Doing,G03-A15,2026-06-10T02:45:20.076Z
G03,315,add,Review,G03-A13,2026-06-10T11:48:58.700Z
G03,315,remove,Waiting Review,G03-A13,2026-06-10T11:48:58.700Z
G03,315,remove,Review,G03-A12,2026-06-12T17:18:54.548Z
G03,316,add,CODE,G03-A15,2026-06-10T03:03:13.146Z
G03,316,add,size_M,G03-A15,2026-06-10T03:03:13.146Z
G03,316,add,ART.10,G03-A15,2026-06-10T03:03:13.146Z
G03,316,add,Backlog,G03-A15,2026-06-10T03:03:22.580Z
G03,316,add,Doing,G03-A15,2026-06-10T03:03:24.791Z
G03,316,remove,Backlog,G03-A15,2026-06-10T03:03:24.791Z
G03,316,add,Waiting Review,G03-A15,2026-06-10T03:34:35.043Z
G03,316,remove,Doing,G03-A15,2026-06-10T03:34:35.043Z
G03,316,add,Review,G03-A13,2026-06-10T11:48:51.471Z
G03,316,remove,Waiting Review,G03-A13,2026-06-10T11:48:51.471Z
G03,316,remove,Review,G03-A13,2026-06-10T11:49:03.351Z
G03,317,add,CODE,G03-A15,2026-06-10T12:29:57.635Z
G03,317,add,size_M,G03-A15,2026-06-10T12:29:57.635Z
G03,317,add,ART.10,G03-A15,2026-06-10T12:29:57.635Z
G03,317,add,Backlog,G03-A15,2026-06-10T12:33:27.173Z
G03,317,add,Doing,G03-A15,2026-06-10T16:31:57.181Z
G03,317,remove,Backlog,G03-A15,2026-06-10T16:31:57.181Z
G03,317,add,Waiting Review,G03-A15,2026-06-10T16:56:07.642Z
G03,317,remove,Doing,G03-A15,2026-06-10T16:56:07.642Z
G03,317,add,Review,G03-A12,2026-06-10T17:49:33.377Z
G03,317,remove,Waiting Review,G03-A12,2026-06-10T17:49:33.377Z
G03,317,remove,Review,G03-A12,2026-06-10T18:03:08.181Z
G03,318,add,CODE,G03-A15,2026-06-10T17:31:33.801Z
G03,318,add,size_M,G03-A15,2026-06-10T17:31:33.801Z
G03,318,add,ART.10,G03-A15,2026-06-10T17:31:33.801Z
G03,318,add,Backlog,G03-A15,2026-06-10T17:31:47.081Z
G03,318,add,Doing,G03-A15,2026-06-10T17:31:49.937Z
G03,318,remove,Backlog,G03-A15,2026-06-10T17:31:49.937Z
G03,318,add,Waiting Review,G03-A15,2026-06-10T18:22:33.944Z
G03,318,remove,Doing,G03-A15,2026-06-10T18:22:33.944Z
G03,318,add,Review,G03-A12,2026-06-11T04:29:51.129Z
G03,318,remove,Waiting Review,G03-A12,2026-06-11T04:29:51.129Z
G03,318,remove,Review,G03-A12,2026-06-11T04:40:29.519Z
G03,319,add,CODE,G03-A15,2026-06-10T18:38:26.752Z
G03,319,add,size_M,G03-A15,2026-06-10T18:38:26.752Z
G03,319,add,ART.10,G03-A15,2026-06-10T18:38:26.752Z
G03,319,add,Backlog,G03-A15,2026-06-10T18:39:36.861Z
G03,319,add,Doing,G03-A15,2026-06-10T18:39:38.230Z
G03,319,remove,Backlog,G03-A15,2026-06-10T18:39:38.230Z
G03,319,add,Waiting Review,G03-A15,2026-06-10T20:30:33.056Z
G03,319,remove,Doing,G03-A15,2026-06-10T20:30:33.056Z
G03,319,add,Review,G03-A18,2026-06-13T02:57:36.744Z
G03,319,remove,Waiting Review,G03-A18,2026-06-13T02:57:36.744Z
G03,319,remove,Review,G03-A18,2026-06-13T03:00:19.273Z
G03,320,add,CODE,G03-A12,2026-06-10T22:14:39.345Z
G03,320,add,size_M,G03-A12,2026-06-10T22:14:39.345Z
G03,320,add,ART.11,G03-A12,2026-06-10T22:14:39.345Z
G03,320,add,Backlog,G03-A12,2026-06-11T04:09:50.603Z
G03,320,add,Doing,G03-A12,2026-06-11T04:09:59.719Z
G03,320,remove,Backlog,G03-A12,2026-06-11T04:09:59.719Z
G03,320,add,Waiting Review,G03-A12,2026-06-11T04:14:18.015Z
G03,320,remove,Doing,G03-A12,2026-06-11T04:14:18.015Z
G03,320,add,Review,G03-A15,2026-06-11T12:48:40.681Z
G03,320,remove,Waiting Review,G03-A15,2026-06-11T12:48:40.681Z
G03,320,remove,Review,G03-A15,2026-06-11T12:58:06.292Z
G03,321,add,CODE,G03-A12,2026-06-11T04:46:20.585Z
G03,321,add,size_M,G03-A12,2026-06-11T04:46:20.585Z
G03,321,add,ART.11,G03-A12,2026-06-11T04:46:20.585Z
G03,321,add,Backlog,G03-A12,2026-06-11T04:46:42.394Z
G03,321,add,Doing,G03-A12,2026-06-11T04:47:04.621Z
G03,321,remove,Backlog,G03-A12,2026-06-11T04:47:04.621Z
G03,321,add,Waiting Review,G03-A12,2026-06-12T00:48:47.652Z
G03,321,remove,Doing,G03-A12,2026-06-12T00:48:47.652Z
G03,321,add,Review,G03-A15,2026-06-12T02:35:06.181Z
G03,321,remove,Waiting Review,G03-A15,2026-06-12T02:35:06.181Z
G03,321,remove,Review,G03-A15,2026-06-12T03:00:37.883Z
G03,322,add,CODE,G03-A15,2026-06-11T12:29:35.450Z
G03,322,add,size_PP,G03-A15,2026-06-11T12:29:35.450Z
G03,322,add,ART.10,G03-A15,2026-06-11T12:29:35.450Z
G03,322,add,Backlog,G03-A15,2026-06-11T12:29:46.073Z
G03,322,add,Doing,G03-A15,2026-06-11T12:29:48.285Z
G03,322,remove,Backlog,G03-A15,2026-06-11T12:29:48.285Z
G03,322,add,Waiting Review,G03-A15,2026-06-11T12:39:48.013Z
G03,322,remove,Doing,G03-A15,2026-06-11T12:39:48.013Z
G03,322,add,Review,G03-A18,2026-06-13T02:57:38.737Z
G03,322,remove,Waiting Review,G03-A18,2026-06-13T02:57:38.737Z
G03,322,remove,Review,G03-A18,2026-06-13T02:59:15.034Z
G03,323,add,CODE,G03-A14,2026-06-11T12:56:20.074Z
G03,323,add,ART.11,G03-A14,2026-06-11T12:56:20.074Z
G03,323,add,Backlog,G03-A14,2026-06-11T12:56:58.771Z
G03,323,add,Doing,G03-A14,2026-06-11T12:57:02.784Z
G03,323,remove,Backlog,G03-A14,2026-06-11T12:57:02.784Z
G03,323,add,size_G,G03-A14,2026-06-11T12:57:13.034Z
G03,323,add,Waiting Review,G03-A14,2026-06-11T17:23:26.334Z
G03,323,remove,Doing,G03-A14,2026-06-11T17:23:26.334Z
G03,323,add,Review,G03-A15,2026-06-13T03:00:22.665Z
G03,323,remove,Waiting Review,G03-A15,2026-06-13T03:00:22.665Z
G03,323,remove,Review,G03-A15,2026-06-13T03:00:24.621Z
G03,324,add,DOCUMENTATION,G03-A16,2026-06-11T13:31:44.231Z
G03,324,add,size_P,G03-A16,2026-06-11T13:31:44.231Z
G03,324,add,Fix,G03-A16,2026-06-11T13:31:44.231Z
G03,324,add,ART.9,G03-A16,2026-06-11T13:31:44.231Z
G03,324,add,Backlog,G03-A16,2026-06-11T13:31:57.629Z
G03,324,add,Doing,G03-A16,2026-06-11T17:23:57.828Z
G03,324,remove,Backlog,G03-A16,2026-06-11T17:23:57.828Z
G03,324,add,Waiting Review,G03-A16,2026-06-11T17:42:16.639Z
G03,324,remove,Doing,G03-A16,2026-06-11T17:42:16.639Z
G03,324,add,Review,G03-A18,2026-06-12T18:00:27.594Z
G03,324,remove,Waiting Review,G03-A18,2026-06-12T18:00:27.594Z
G03,324,remove,Review,G03-A18,2026-06-12T18:35:46.616Z
G03,325,add,CODE,G03-A15,2026-06-11T13:33:31.123Z
G03,325,add,size_M,G03-A15,2026-06-11T13:33:31.123Z
G03,325,add,ART.10,G03-A15,2026-06-11T13:33:31.123Z
G03,325,add,Backlog,G03-A15,2026-06-11T13:35:11.943Z
G03,325,add,Doing,G03-A15,2026-06-11T13:39:03.204Z
G03,325,remove,Backlog,G03-A15,2026-06-11T13:39:03.204Z
G03,325,add,Waiting Review,G03-A15,2026-06-11T17:09:16.627Z
G03,325,remove,Doing,G03-A15,2026-06-11T17:09:16.627Z
G03,325,add,Review,G03-A18,2026-06-13T02:57:40.694Z
G03,325,remove,Waiting Review,G03-A18,2026-06-13T02:57:40.694Z
G03,325,remove,Review,G03-A18,2026-06-13T02:59:11.691Z
G03,326,add,DOCUMENTATION,G03-A16,2026-06-11T17:12:17.123Z
G03,326,add,size_M,G03-A16,2026-06-11T17:12:17.123Z
G03,326,add,ART.12,G03-A16,2026-06-11T17:12:17.123Z
G03,326,add,Backlog,G03-A16,2026-06-11T17:21:02.918Z
G03,326,add,Doing,G03-A16,2026-06-11T17:42:28.291Z
G03,326,remove,Backlog,G03-A16,2026-06-11T17:42:28.291Z
G03,326,add,Waiting Review,G03-A16,2026-06-11T18:25:07.102Z
G03,326,remove,Doing,G03-A16,2026-06-11T18:25:07.102Z
G03,326,add,Review,G03-A18,2026-06-13T00:42:03.197Z
G03,326,remove,Waiting Review,G03-A18,2026-06-13T00:42:03.197Z
G03,326,remove,Review,G03-A18,2026-06-13T01:05:10.620Z
G03,327,add,CODE,G03-A15,2026-06-11T17:12:12.246Z
G03,327,add,size_PP,G03-A15,2026-06-11T17:12:12.246Z
G03,327,add,ART.10,G03-A15,2026-06-11T17:12:12.246Z
G03,327,add,Backlog,G03-A15,2026-06-11T17:15:06.711Z
G03,327,add,Doing,G03-A15,2026-06-11T17:15:09.298Z
G03,327,remove,Backlog,G03-A15,2026-06-11T17:15:09.298Z
G03,327,add,Waiting Review,G03-A15,2026-06-11T17:25:56.520Z
G03,327,remove,Doing,G03-A15,2026-06-11T17:25:56.520Z
G03,327,add,Review,G03-A18,2026-06-11T17:54:28.162Z
